Feature,70086,70087,72782,72803
自适应远近光,●,●,●,●
自动驻车,●,●,●,●
自动头灯,●,●,●,●
能源类型_y,增程式,增程式,增程式,增程式
能源类型_x,增程式,增程式,增程式,增程式
胎压监测功能,,,,
缸盖材料,-,-,-,-
缸体材料,-,-,-,-
级别,大型SUV,大型SUV,大型SUV,大型SUV
简称,2挡自动,2挡自动,2挡自动,2挡自动
第二排座椅调节,,,,
第二排座椅电动调节,●,●,●,●
第二排座椅功能,,,,
空调温度控制方式,,,,
疲劳驾驶提示,●,●,●,●
电芯品牌,,,,
电池能量(kWh),65.8,65.8,65.8,65.8
电池类型,,,,
电池快充电量范围(%)_y,30-80,30-80,30-80,30-80
电池快充电量范围(%)_x,30-80,30-80,30-80,30-80
电池快充时间(小时)_y,0.6,0.6,0.6,0.6
电池快充时间(小时)_x,0.6,0.6,0.6,0.6
电池冷却方式,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置+后置,前置+后置,前置+后置,前置+后置
电动机总马力(Ps),816,816,816,816
电动机总扭矩(N·m),1050,1050,1050,1050
电动机总功率(kW),600,600,600,600
电动机(Ps),816,816,816,816
电动座椅记忆功能,,,,
电动吸合车门,,,,
电动后备厢,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●
燃油标号,92号,92号,92号,92号
温度分区控制,●,●,●,●
液晶仪表尺寸,,,,
油箱容积(L),84,84,84,84
气缸数(个),-,-,-,-
气缸排列形式,L,L,L,L
毫米波雷达数量,,,,
每缸气门数(个),-,-,-,-
最高车速(km/h),191,191,191,191
最小转弯半径(m),5.1,5.1,5.4,5.1
最小离地间隙(mm),221,221,221,221
最大马力(Ps),197,197,197,197
最大满载质量(kg),3880,3880,3880,3880
最大扭矩转速(rpm),-,-,-,-
最大扭矩(N·m)_y,-,-,-,-
最大扭矩(N·m)_x,1050,1050,1050,1050
最大功率转速(rpm),-,-,-,-
最大功率(kW)_y,145,145,145,145
最大功率(kW)_x,600,600,600,600
最大净功率(kW),-,-,-,-
无钥匙进入功能,,,,
无钥匙启动系统,●,●,●,●
方向盘记忆,●,●,●,●
方向盘材质,,,,
方向盘换挡,-,-,-,-
方向盘加热,-,-,-,-
方向盘位置调节,,,,
整车质保,-,-,-,-
整备质量(kg),3270,3270,3270,3270
摄像头数量,,,,
排量(mL),1476,1476,1476,1476
换挡形式,,,,
挡位个数,2,2,2,2
扬声器数量,,,,
扬声器品牌名称,,,,
手机无线充电功能,,,,
手机互联/映射,-,-,-,-
手机APP远程功能,,,,
感应雨刷功能,,,,
快充功能,支持,支持,支持,支持
座椅材质,,,,
座位数(个),,,,
并线辅助,●,●,●,●
巡航系统,,,,
导航路况信息显示,●,●,●,●
对外放电,●,●,●,●
宽度(mm),2172,2172,2190,2172
官方0-100km/h加速(s),-,-,-,-
安全带未系提醒,,,,
天窗类型,-,-,-,-
大灯高度可调,●,●,●,●
大灯延时关闭,●,●,●,●
多媒体/充电接口,,,,
多功能方向盘,●,●,●,●
外后视镜功能,,,,
备胎规格,-,-,-,-
四驱形式,,,,
后雨刷,●,●,●,●
后轮距(mm),1785,1785,1755,1785
后轮胎规格,,,,
后方碰撞预警,●,●,●,●
后排独立空调,-,-,-,-
后排液晶屏幕尺寸,,,,
后排液晶屏幕,,,,
后排杯架,●,●,●,●
后排座椅放倒形式,,,-,
后排小桌板,●,●,●,●
后排侧隐私玻璃,●,●,●,●
后悬架类型,,,,
后座出风口,●,●,●,●
后备厢容积(L),452-1137,452-1137,-,452-1137
后制动器类型,,,,
可加热喷水嘴,●,●,●,●
变速箱类型,自动变速箱(AT),自动变速箱(AT),自动变速箱(AT),自动变速箱(AT)
变速箱,2挡自动,2挡自动,2挡自动,2挡自动
发动机电子防盗,●,●,●,●
发动机型号,DFMC15TP1,DFMC15TP1,DFMC15TP1,DFMC15TP1
发动机启停技术,●,●,●,●
发动机,-,-,-,-
厂商指导价(元),87.90万,97.90万,128.80万,102.90万
厂商,罗伦士,罗伦士,罗伦士,罗伦士
卫星导航系统,●,●,●,●
助力类型,,,,
副驾驶位后排可调节按钮,-,-,-,-
副驾娱乐屏尺寸,,,,
副座椅调节方式,,,,
前轮距(mm),1785,1785,1755,1785
前轮胎规格,,,,
前方碰撞预警,●,●,●,●
前排座椅功能,,,,
前悬架类型,,,,
前制动器类型,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●
内置行车记录仪,●,●,●,●
内后视镜功能,,,,
全液晶仪表盘,●,●,●,●
侧窗多层隔音玻璃,,,,
供油方式,-,-,-,-
低速行车警告,●,●,●,●
主座椅调节方式,,,,
主动刹车/主动安全系统,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,
中控屏幕尺寸,,,,
上市时间,2024.09,2024.09,2025.04,2025.04
上坡辅助,●,●,●,●
Wi-Fi热点,●,●,●,●
USB/Type-C接口数量,,,,
OTA升级,●,●,●,●
LED日间行车灯,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●
HUD抬头数字显示,●,●,●,●
ETC装置,●,●,●,●
DOW开门预警,●,●,●,●
CLTC纯电续航里程(km)_y,200,200,200,200
CLTC纯电续航里程(km)_x,200,200,200,200
ABS防抱死,●,●,●,●
220V/230V电源,●,●,●,●
