Feature,71220,71395,72145,72146
车内化妆镜,,,,
车内中控锁,●,●,●,●
车内PM2.5过滤装置,●,●,●,●
车侧脚踏板,,,,
车体结构,承载式,承载式,承载式,承载式
超声波雷达数量,,,,
起步提醒,●,●,●,●
负离子发生器,●,●,●,●
语音识别控制系统,,,,
语音助手唤醒词,,,,
语音分区域唤醒识别,,,,
记忆泊车,●,●,●,●
触摸式阅读灯,●,●,●,●
行车电脑显示屏幕,,,,
蓝牙/车载电话,●,●,●,●
芯片总算力,,,,
自适应远近光,●,●,●,●
自动驻车,●,●,●,●
自动头灯,●,●,●,●
能量回收系统,●,●,●,●
能源类型_y,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
能源类型_x,插电式混合动力,插电式混合动力,插电式混合动力,插电式混合动力
胎压监测功能,,,,
缸盖材料,铝合金,铝合金,铝合金,铝合金
缸体材料,铝合金,铝合金,铝合金,铝合金
级别,大型SUV,大型SUV,大型SUV,大型SUV
系统综合扭矩(N·m),1248,1000,1000,1038
系统综合功率(kW),650,530,530,540
系统综合功率(Ps),884,721,721,734
简称,3挡DHT,3挡DHT,3挡DHT,3挡DHT
第二排独立座椅,●,●,●,●
第二排座椅调节,,,,
第二排座椅电动调节,●,●,●,●
第二排座椅功能,,,,
第三排座椅调节,,,,
第三排座椅电动调节,●,●,●,●
第三排座椅功能,,,,
空调温度控制方式,,,,
空气质量监测,●,●,●,●
空气悬架,●,●,○,●
离去角(°),20,20,20,20
百公里耗电量(kWh/100km),-,21.9,21.9,22.9
疲劳驾驶提示,●,●,●,●
电芯品牌,,,,
电池预加热,●,●,●,●
电池能量(kWh),52.38,44.85,44.85,52.38
电池类型,,,,
电池特有技术,骁遥电池,-,-,骁遥电池
电池快充电量范围(%)_y,20-80,20-80,20-80,20-80
电池快充电量范围(%)_x,20-80,20-80,20-80,20-80
电池快充时间(小时)_y,0.28,0.43,0.43,0.28
电池快充时间(小时)_x,0.28,0.43,0.43,0.28
电池冷却方式,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,前置+后置,前置+后置,前置+后置,前置+后置
电动机总马力(Ps),630,530,530,480
电动机总扭矩(N·m),898,700,700,688
电动机总功率(kW),463,390,390,353
电动机(Ps),630,530,530,480
电动座椅记忆功能,,,,
电动吸合车门,,,,
电动后备厢位置记忆,●,●,●,●
电动后备厢,●,●,●,●
环保标准_y,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●
燃油标号,95号,95号,95号,95号
激光雷达线数,,,,
激光雷达数量,,,,
激光雷达品牌,,,,
温度分区控制,●,●,●,●
液晶仪表尺寸,,,,
油箱容积(L),65,60,60,60
油电综合燃料消耗量(L/100km),-,3.23,3.23,3.31
气缸数(个),4,4,4,4
气缸排列形式,L,L,L,L
毫米波雷达数量,,,,
每缸气门数(个),4,4,4,4
杜比全景声(Dolby Atmos),●,●,●,●
最高车速(km/h),240,210,210,240
最小转弯半径(m),4.98,6.15,6.15,6.15
最小离地间隙(mm),194,194,194,194
最大马力(Ps),254,190,190,254
最大满载质量(kg),-,3295,3195,3345
最大扭矩转速(rpm),1800-4800,2000-3000,2000-3000,1800-4800
最大扭矩(N·m)_y,350,300,300,350
最大扭矩(N·m)_x,1248,1000,1000,1038
最大功率转速(rpm),5500,5500,5500,5500
最大功率(kW)_y,187,140,140,187
最大功率(kW)_x,650,530,530,540
最大净功率(kW),187,140,140,187
最低荷电状态油耗(L/100km)WLTC,7.29,6.95,6.95,7.29
无钥匙进入功能,,,,
无钥匙启动系统,●,●,●,●
方向盘记忆,●,●,●,●
方向盘离手检测,●,●,●,●
方向盘材质,,,,
方向盘换挡,-,-,-,-
方向盘加热,●,●,●,●
方向盘位置调节,,,,
整车质保,,,,
整备质量(kg),2820,2760,2660,2810
整体主动转向系统,●,-,-,-
摄像头数量,,,,
接近角(°),20,20,20,20
排量(mL),1969,1499,1499,1969
换挡形式,,,,
挡位个数,3,3,3,3
拖挂钩,,-,-,
扬声器数量,,,,
扬声器品牌名称,,,,
手机无线充电功能,,,,
手机无线充电功率,,,,
手机互联/映射,,,,
手机APP远程功能,,,,
慢充接口位置,车左后侧,车左后侧,车左后侧,车左后侧
感应雨刷功能,,,,
感应后备厢,●,●,●,●
快充接口位置,车左后侧,车左后侧,车左后侧,车左后侧
快充功能,支持,支持,支持,支持
座椅材质,,,,
座椅布局,,,,
座位数(个),,,,
应用商店,●,●,●,●
并线辅助,●,●,●,●
巡航系统,,,,
导航路况信息显示,●,●,●,●
对外放电,●,●,●,●
对外交流放电功率(kW),6.6,6.6,6.6,6.6
宽度(mm),1999,1999,1999,1999
官方0-100km/h加速(s),4.3,4.8,4.8,4.6
安全带未系提醒,,,,
天窗类型,,,,
大灯高度可调,●,●,●,●
大灯延时关闭,●,●,●,●
多指飞屏操控,●,●,-,●
多媒体/充电接口,,,,
多功能方向盘,●,●,●,●
外后视镜功能,,,,
备胎规格,-,-,-,-
声纹识别,●,●,●,●
坦克转弯,●,-,-,-
地图品牌,,,,
四驱形式,,,,
哨兵模式/千里眼,●,●,●,●
后雨刷,●,●,●,●
后轮距(mm),1724,1724,1724,1724
后轮胎规格,,,,
后电动机最大扭矩(N·m),560,350,350,350
后电动机最大功率(kW),340,230,230,230
后方碰撞预警,●,●,●,●
后排独立空调,●,●,●,●
后排液晶屏幕尺寸,,,-,
后排液晶屏幕分辨率,,,-,
后排液晶屏幕,,,-,
后排杯架,●,●,●,●
后排控制多媒体,●,●,-,●
后排座椅电动放倒,●,●,●,●
后排座椅放倒形式,,,,
后排小桌板,●,●,●,●
后排侧隐私玻璃,●,●,●,●
后排侧窗遮阳帘,,,,
后悬架类型,,,,
后座出风口,●,●,●,●
后备厢容积(L),281-1050,300-1070,300-1070,300-1070
后制动器类型,,,,
可变悬架功能,,,,
变速箱类型,混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT),混合动力专用变速箱(DHT)
变速箱,3挡DHT,3挡DHT,3挡DHT,3挡DHT
发动机电子防盗,●,●,●,●
发动机布局,横置,横置,横置,横置
发动机型号,JLH-4G20TDC,JLM-4G15TD,JLM-4G15TD,JLH-4G20TDC
发动机,2.0T 254马力 L4,1.5T 190马力 L4,1.5T 190马力 L4,2.0T 254马力 L4
厂商指导价(元),41.69万,33.69万,30.99万,36.69万
厂商,领克,领克,领克,领克
卫星导航系统,●,●,●,●
助力类型,,,,
副驾驶位后排可调节按钮,●,●,●,●
副驾娱乐屏尺寸,,,,
副座椅调节方式,,,,
前轮距(mm),1722,1722,1722,1722
前轮胎规格,,,,
前电动机最大扭矩(N·m),338,350,350,338
前电动机最大功率(kW),123,160,160,123
前方碰撞预警,●,●,●,●
前方感知摄像头,,,,
前排座椅功能,,,,
前排中间气囊,●,●,●,●
前悬架类型,,,,
前制动器类型,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●
准拖挂车总质量(kg),2000,-,-,2000
内置行车记录仪,●,●,●,●
内后视镜功能,,,,
全液晶仪表盘,●,●,●,●
倒车车侧预警系统,●,●,●,●
信号灯识别,●,●,●,●
侧窗多层隔音玻璃,,,,
供油方式,直喷,直喷,直喷,直喷
低速行车警告,●,●,●,●
主座椅调节方式,,,,
主动闭合式进气格栅,●,●,●,●
主动刹车/主动安全系统,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控液晶屏分屏显示,●,●,●,●
中控彩色屏幕,,,,
中控屏幕尺寸,,,,
中控屏幕分辨率,,,,
上市时间,2025.04,2025.04,2025.04,2025.04
上坡辅助,●,●,●,●
三电首任车主质保政策,,,,
Wi-Fi热点,●,●,●,●
WLTC综合续航(km),1100,1045,1045,1040
WLTC综合油耗(L/100km),0.65,0.69,0.69,0.65
WLTC纯电续航里程(km)_y,210,185,185,220
WLTC纯电续航里程(km)_x,210,185,185,220
USB/Type-C最大充电功率,,,,
USB/Type-C接口数量,,,,
OTA升级,●,●,●,●
LED日间行车灯,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●
HUD抬头尺寸,,,,
DOW开门预警,●,●,●,●
CLTC综合续航(km),1443,1355,1355,1350
CLTC纯电续航里程(km)_y,268,220,220,280
CLTC纯电续航里程(km)_x,268,220,220,280
AR-HUD增强现实抬头显示,●,●,●,●
ABS防抱死,●,●,●,●
4G/5G网络,,,,
220V/230V电源,●,●,●,●
