Feature,1016352,1016353,1016650,1016651,1016652
宽度(mm),1590,1635,1590,1590,1635
安全带未系提醒,,,,,
天窗类型,-,-,-,-,-
大灯高度可调,●,●,●,●,●
多媒体/充电接口,,,,,
多功能方向盘,-,-,-,-,-
外后视镜功能,-,-,-,-,-
后雨刷,-,-,-,-,-
后轮距(mm),1350,1230,1350,1350,1230
后轮胎规格,175/70 R14,175/70 R14,175/70 R14,175/70 R14,175/70 R14
后排车门开启方式,-,-,-,-,-
后排独立空调,-,-,-,-,-
后排杯架,-,-,-,-,-
后排座椅放倒形式,-,-,-,-,-
后悬架类型,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架,钢板弹簧非独立悬架
后座出风口,-,-,-,-,-
后制动器类型,鼓式,鼓式,鼓式,鼓式,鼓式
变速箱类型,手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT),手动变速箱(MT)
变速箱,5挡手动,5挡手动,5挡手动,5挡手动,5挡手动
发动机电子防盗,-,-,-,-,-
发动机型号,SWC15M,SWC15M,SWC15M,SWC15M,SWC15M
发动机,1.5L 102马力 L4,1.5L 102马力 L4,1.5L 102马力 L4,1.5L 102马力 L4,1.5L 102马力 L4
压缩比,-,-,-,-,-
厂商指导价(元),3.89万,4.39万,3.69万,4.19万,4.09万
厂商,鑫源汽车,鑫源汽车,鑫源汽车,鑫源汽车,鑫源汽车
卫星导航系统,-,-,-,-,-
助力类型,电动助力,电动助力,电动助力,电动助力,电动助力
副座椅调节方式,,,,,
前轮距(mm),1370,1390,1370,1370,1390
前轮胎规格,175/70 R14,175/70 R14,175/70 R14,175/70 R14,175/70 R14
前排座椅功能,-,-,-,-,-
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,盘式,盘式,盘式,盘式,盘式
前/后驻车雷达,-,-,-,-,-
前/后电动车窗,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前○&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后排头部气囊(气帘),-,-,-,-,-
前/后排侧气囊,-,-,-,-,-
前/后中央扶手,-,-,-,-,-
刹车辅助(EBA/BAS/BA等),-,-,-,-,-
制动力分配(EBD/CBC等),●,●,●,●,●
内后视镜功能,-,-,-,-,-
全液晶仪表盘,-,-,-,-,-
充电桩价格,-,-,-,-,-
供油方式,多点电喷,多点电喷,多点电喷,多点电喷,多点电喷
主座椅调节方式,,,,,
主/副驾驶座电动调节,-,-,-,-,-
主/副驾驶座安全气囊,-,-,-,-,-
中控彩色屏幕,,,,,
上市时间,2023.08,2023.08,2023.08,2023.08,2023.08
上坡辅助,-,-,-,-,-
LED日间行车灯,-,-,-,-,-
ISOFIX儿童座椅接口,-,-,-,-,-
ABS防抱死,●,●,●,●,●
