Feature,68267,68268,70411,70412,70413,70417
电池快充时间(小时)_x,0.25,0.33,0.25,0.25,0.33,0.25
电池冷却方式,液冷,液冷,液冷,液冷,液冷,液冷
电机类型,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步,永磁/同步
电机布局,后置,后置,后置,后置,后置,后置
电动机总马力(Ps),238,218,238,238,218,238
电动机总扭矩(N·m),320,320,320,320,320,320
电动机总功率(kW),175,160,175,175,160,175
电动机(Ps),238,218,238,238,218,238
电动座椅记忆功能,,,,,,-
电动后备厢位置记忆,●,●,-,●,●,-
电动后备厢,●,●,-,●,●,-
环保标准_y,-,国VI,-,-,国VI,-
环保标准_x,-,国VI,-,-,国VI,-
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●
燃油标号,-,92号,-,-,92号,-
热泵空调,●,-,●,●,-,●
灯光特色功能,,,-,-,-,-
温度分区控制,●,●,●,●,●,●
液晶仪表尺寸,-,-,-,-,-,-
油箱容积(L),-,45,-,-,45,-
油电综合燃料消耗量(L/100km),-,2.74,-,-,2.74,-
气缸数(个),-,4,-,-,4,-
气缸排列形式,-,L,-,-,L,-
毫米波雷达数量,,,,,,
每缸气门数(个),-,4,-,-,4,-
最高车速(km/h),180,175,180,180,175,180
最大马力(Ps),238,98,238,238,98,238
最大满载质量(kg),2150,2210,2150,2150,2210,2150
最大扭矩转速(rpm),-,-,-,-,-,-
最大扭矩(N·m)_y,-,-,-,-,-,-
最大扭矩(N·m)_x,320,320,320,320,320,320
最大功率转速(rpm),-,-,-,-,-,-
最大功率(kW)_y,175,72,175,175,72,175
最大功率(kW)_x,175,160,175,175,160,175
最大净功率(kW),-,70,-,-,70,-
最低荷电状态油耗(L/100km)WLTC,-,5.05,-,-,5.05,-
最低荷电状态油耗(L/100km)CLTC,-,4.35,-,-,4.35,-
无钥匙进入功能,,,,,,
无钥匙启动系统,●,●,●,●,●,●
无框设计车门,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-
方向盘离手检测,●,●,●,●,●,●
方向盘材质,,,,,,
方向盘换挡,-,-,-,-,-,-
方向盘加热,-,-,-,-,-,-
方向盘位置调节,,,,,,
整车质保,,,,,,
整备质量(kg),1770,1835,1770,1770,1835,1770
摄像头数量,,,,,,
接近角(°),18,18,18,18,18,18
排量(mL),-,1497,-,-,1497,-
换挡形式,,,,,,
挡位个数,1,1,1,1,1,1
扬声器数量,,,,,,
扬声器品牌名称,-,-,-,-,-,-
手机无线充电功能,,,,,,-
手机无线充电功率,,,,,,-
手机互联/映射,,,,,,
手机APP远程功能,,,,,,
慢充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
感应雨刷功能,,,-,,,-
快充接口位置,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧,车右后侧
快充功能,支持,支持,支持,支持,支持,支持
循迹倒车,●,●,●,●,●,●
座椅材质,,,,,,
座位数(个),,,,,,
应用商店,●,●,●,●,●,●
并线辅助,●,●,●,●,●,●
巡航系统,,,,,,
导航路况信息显示,●,●,●,●,●,●
对外放电,●,●,●,●,●,-
对外交流放电功率(kW),6,6,6,6,6,-
宽度(mm),1900,1900,1900,1900,1900,1900
官方0-100km/h加速(s),7.3,7.9,7.3,7.3,7.9,7.3
安全带未系提醒,,,,,,
天窗类型,,,,,,-
大灯高度可调,●,●,●,●,●,●
大灯延时关闭,●,●,●,●,●,●
多媒体/充电接口,,,,,,
多功能方向盘,●,●,●,●,●,●
外后视镜功能,,,,,,
备胎规格,,,,,,
地图品牌,,,,,,
哨兵模式/千里眼,●,●,●,●,●,●
向日葵旋转屏,●,●,-,-,-,-
后雨刷,-,-,-,-,-,-
后轮距(mm),1640,1640,1640,1640,1640,1640
后轮胎规格,,,,,,
后电动机最大扭矩(N·m),320,320,320,320,320,320
后电动机最大功率(kW),175,160,175,175,160,175
后电动机型号,XTDM40,XTDM38,XTDM40,XTDM40,XTDM38,XTDM40
后电动机品牌,深蓝汽车,深蓝汽车,深蓝汽车,深蓝汽车,深蓝汽车,深蓝汽车
后方碰撞预警,●,●,●,●,●,●
后排独立空调,-,-,-,-,-,-
后排杯架,●,●,●,●,●,●
后排座椅放倒形式,,,,,,
后悬架类型,,,,,,
后座出风口,●,●,●,●,●,●
后备厢容积(L),492,464,492,492,464,492
后制动器类型,,,,,,
变速箱类型,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱,固定齿比变速箱
变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱,电动车单速变速箱
发动机电子防盗,-,●,-,-,●,-
发动机布局,-,横置,-,-,横置,-
发动机型号,-,JL469Q1,-,-,JL469Q1,-
发动机,-,1.5L 98马力 L4,-,-,1.5L 98马力 L4,-
厂商指导价(元),14.59万,14.59万,12.59万,13.59万,13.59万,11.99万
厂商,深蓝汽车,深蓝汽车,深蓝汽车,深蓝汽车,深蓝汽车,深蓝汽车
卫星导航系统,●,●,●,●,●,●
助力类型,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-
副座椅调节方式,,,,,,
前轮距(mm),1625,1625,1625,1625,1625,1625
前轮胎规格,,,,,,
前方碰撞预警,●,●,●,●,●,●
前方感知摄像头像素,,,,,,
前方感知摄像头,,,,,,
前排座椅功能,,,,,,-
前悬架类型,,,,,,
前备厢容积(L),159,-,159,159,-,159
前制动器类型,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,-
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,●,●,●,●,●,●
内后视镜功能,,,,,,
全液晶仪表盘,-,-,-,-,-,-
倒车车侧预警系统,●,●,●,●,●,●
供油方式,-,多点电喷,-,-,多点电喷,-
低速行车警告,●,●,●,●,●,●
主座椅调节方式,,,,,,
主动闭合式进气格栅,●,●,●,●,●,●
主动刹车/主动安全系统,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,-
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
中控屏幕分辨率,,,,,,
上市时间,2024.10,2024.10,2024.10,2024.10,2024.10,2024.10
上坡辅助,●,●,●,●,●,●
三电首任车主质保政策,,,,,,
Wi-Fi热点,●,●,●,●,●,●
WLTC综合油耗(L/100km),-,0.81,-,-,0.81,-
WLTC纯电续航里程(km)_y,-,155,-,-,155,-
WLTC纯电续航里程(km)_x,-,155,-,-,155,-
USB/Type-C接口数量,,,,,,
OTA升级,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
DOW开门预警,●,●,●,●,●,●
CLTC综合续航(km),-,1234,-,-,1234,-
CLTC纯电续航里程(km)_y,510,200,510,510,200,510
CLTC纯电续航里程(km)_x,510,200,510,510,200,510
AR实景导航,●,●,-,●,●,-
AR-HUD增强现实抬头显示,●,●,-,●,●,-
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
