Feature,67739,67740,68595,68596,68597,68598
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后-
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●
内置行车记录仪,●,●,●,●,●,●
内后视镜功能,,,,,,
全液晶仪表盘,●,●,●,●,●,●
倒车车侧预警系统,●,●,●,●,●,●
供油方式,多点电喷,-,多点电喷,多点电喷,-,-
低速行车警告,●,●,●,●,●,●
主座椅调节方式,,,,,,
主动刹车/主动安全系统,●,●,●,●,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,
中控屏幕尺寸,,,,,,
中控屏幕分辨率,,,,,,
上市时间,2024.06,2024.06,2024.06,2024.06,2024.06,2024.06
上坡辅助,●,●,●,●,●,●
三电系统质保,,,,,,
Wi-Fi热点,●,●,●,●,●,●
WLTC综合续航(km),910,-,910,910,-,-
WLTC综合油耗(L/100km),0.88,-,0.88,0.88,-,-
WLTC纯电续航里程(km)_y,134,-,134,134,-,-
WLTC纯电续航里程(km)_x,134,-,134,134,-,-
USB/Type-C最大充电功率,,,,,,
USB/Type-C接口数量,,,,,,
OTA升级,●,●,●,●,●,●
LED日间行车灯,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●
DOW开门预警,●,●,●,●,●,●
CLTC综合续航(km),1095,-,1095,1095,-,-
CLTC纯电续航里程(km)_y,200,520,200,200,520,520
CLTC纯电续航里程(km)_x,200,520,200,200,520,520
AR实景导航,●,●,●,●,●,●
ABS防抱死,●,●,●,●,●,●
4G/5G网络,,,,,,
