Feature,64904,64905
电动座椅记忆功能,-,-
电动后备厢位置记忆,●,●
电动后备厢,●,●
牵引力控制(ASR/TCS/TRC等),●,●
温度分区控制,-,-
液晶仪表尺寸,,
最高车速(km/h),160,160
最大满载质量(kg),2520,2770
最大扭矩(N·m),385,520
最大功率(kW),140,215
无钥匙进入功能,,
无钥匙启动系统,●,●
方向盘记忆,-,-
方向盘材质,,
方向盘换挡,●,●
方向盘加热,-,-
方向盘位置调节,,
整车质保,待查,待查
整备质量(kg),2072,2207
接近角(°),19,19
换电,不支持,不支持
换挡形式,,
挡位个数,1,1
扬声器数量,,
扬声器品牌名称,-,
手机无线充电功能,,
手机互联/映射,,
手机APP远程功能,,
慢充时间(小时)_y,10.25,10.25
慢充时间(小时)_x,10.25,10.25
感应雨刷功能,,
感应后备厢,○,●
快充电量百分比,80,80
快充电量(%),80,80
快充时间(小时)_y,0.75,0.75
快充时间(小时)_x,0.75,0.75
快充功能,支持,支持
座椅材质,,
座椅布局,-,
座位数(个),5,7
并线辅助,○,●
巡航系统,,
导航路况信息显示,●,●
宽度(mm),1834,1834
官方0-100km/h加速(s),8.8,6.3
安全带未系提醒,,
天窗类型,,
大灯高度可调,●,●
大灯延时关闭,●,●
多媒体/充电接口,,
多功能方向盘,●,●
外后视镜功能,,
备胎规格,无,无
地图品牌,,
四驱形式,-,电动四驱
后雨刷,●,●
后轮距(mm),1590,1585
后轮胎规格,235/55 R18,235/50 R19
后电动机最大功率(kW),-,70
后排独立空调,-,-
后排杯架,●,●
后排座椅放倒形式,,
后悬架类型,多连杆式独立悬架,多连杆式独立悬架
后座出风口,●,●
后备厢容积(L),-,-
后制动器类型,盘式,盘式
变速箱类型,固定齿比变速箱,固定齿比变速箱
厂商指导价(元),35.20万,42.80万
厂商,北京奔驰,北京奔驰
卫星导航系统,●,●
助力类型,电动助力,电动助力
副驾驶位后排可调节按钮,-,-
副座椅调节方式,,
前轮距(mm),1587,1587
前轮胎规格,235/55 R18,235/50 R19
前电动机最大扭矩(N·m),385,-
前电动机最大功率(kW),140,150
前方碰撞预警,○,●
前排座椅功能,,
前悬架类型,麦弗逊式独立悬架,麦弗逊式独立悬架
前制动器类型,通风盘式,通风盘式
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后-,前●&nbsp;/&nbsp;后○
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●
制动力分配(EBD/CBC等),●,●
内置行车记录仪,○,●
内后视镜功能,,
全液晶仪表盘,●,●
低速行车警告,●,●
主座椅调节方式,,
主动刹车/主动安全系统,○,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,
中控屏幕尺寸,,
中央差速器结构,-,-
上市时间,2023.09,2023.09
上坡辅助,●,●
USB/Type-C接口数量,,
OTA升级,●,●
LED日间行车灯,●,●
ISOFIX儿童座椅接口,●,●
HUD抬头数字显示,-,○
ETC装置,○,○
CLTC纯电续航里程(km)_y,600,512
CLTC纯电续航里程(km)_x,600,512
AR实景导航,○,●
ABS防抱死,●,●
4G/5G网络,,
