Feature,65000,65293,65294,65295,65296,69122,69123,69124,69125
车窗防夹手功能,●,●,●,●,●,●,●,●,●
车窗一键升降功能,,,,,,,,,
车型名称,奥迪A4L 2024款 40 TFSI quattro RS套件燃速型,奥迪A4L 2024款 40 TFSI 时尚动感型,奥迪A4L 2024款 40 TFSI 豪华动感型,奥迪A4L 2024款 40 TFSI 豪华动感型(星夜版),奥迪A4L 2024款 45 TFSI quattro 臻选动感型,奥迪A4L 2025款 40 TFSI 时尚动感型,奥迪A4L 2025款 40 TFSI 豪华动感型,奥迪A4L 2025款 40 TFSI 豪华动感型(星夜版),奥迪A4L 2025款 45 TFSI quattro 臻选动感型
车前雾灯,-,-,-,-,-,-,-,-,-
车内环境氛围灯,,,,,,,,,
车内化妆镜,,,,,,,,,
车内中控锁,●,●,●,●,●,●,●,●,●
车内PM2.5过滤装置,-,-,-,-,-,-,-,-,-
车体结构,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式,承载式
语音识别控制系统,,,,,,,,,
触摸式阅读灯,●,●,●,●,●,●,●,●,●
行车电脑显示屏幕,,,,,,,,,
行李厢12V电源接口,●,-,●,●,●,-,●,●,●
蓝牙/车载电话,●,●,●,●,●,●,●,●,●
自适应远近光,●,○,○,●,●,○,○,●,●
自动驻车,●,●,●,●,●,●,●,●,●
自动泊车入位,○,○,○,○,●,○,○,○,●
自动头灯,●,●,●,●,●,●,●,●,●
能量回收系统,●,●,●,●,●,●,●,●,●
能源类型_y,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
能源类型_x,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油,汽油
胎压监测功能,,,,,,,,,
缸盖材料,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金,铝合金
缸体材料,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁,铸铁
级别,中型车,中型车,中型车,中型车,中型车,中型车,中型车,中型车,中型车
简称,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合
第二排座椅调节,-,-,-,-,-,-,-,-,-
空调温度控制方式,,,,,,,,,
离去角(°),15,15,15,15,15,15,15,15,15
疲劳驾驶提示,●,●,●,●,●,●,●,●,●
电动座椅记忆功能,,,,,,,,,
电动后备厢,-,-,-,-,-,-,-,-,-
环保标准_y,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
环保标准_x,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI,国VI
牵引力控制(ASR/TCS/TRC等),●,●,●,●,●,●,●,●,●
燃油标号,95号,95号,95号,95号,95号,95号,95号,95号,95号
灯光特色功能,,,,,,,,,
满载最小离地间隙(mm),97,97,97,97,97,97,97,97,97
温度分区控制,●,○,●,●,●,●,●,●,●
液晶仪表尺寸,,,,,,,,,
油箱容积(L),58,56,56,56,58,56,56,56,58
气缸数(个),4,4,4,4,4,4,4,4,4
气缸排列形式,L,L,L,L,L,L,L,L,L
每缸气门数(个),4,4,4,4,4,4,4,4,4
最高车速(km/h),230,235,235,235,240,235,235,235,240
最小转弯半径(m),5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9,5.9
最大马力(Ps),190,190,190,190,245,190,190,190,245
最大满载质量(kg),2150,2080,2080,2080,2160,2080,2080,2080,2160
最大扭矩转速(rpm),-,-,-,-,-,-,-,-,-
最大扭矩(N·m)_y,320,320,320,320,370,320,320,320,370
最大扭矩(N·m)_x,320,320,320,320,370,320,320,320,370
最大功率转速(rpm),-,-,-,-,-,-,-,-,-
最大功率(kW)_y,140,140,140,140,180,140,140,140,180
最大功率(kW)_x,140,140,140,140,180,140,140,140,180
最大净功率(kW),140,140,140,140,180,140,140,140,180
无钥匙进入功能,,,,,,,,,
无钥匙启动系统,●,●,●,●,●,●,●,●,●
方向盘记忆,-,-,-,-,-,-,-,-,-
方向盘材质,,,,,,,,,
方向盘换挡,●,●,●,●,●,●,●,●,●
方向盘加热,○,○,○,○,○,○,○,○,○
方向盘位置调节,,,,,,,,,
整车质保,,,,,,,,,
整备质量(kg),1710,1645,1645,1645,1725,1645,1645,1645,1725
接近角(°),14,14,14,14,14,14,14,14,14
排量(mL),1984,1984,1984,1984,1984,1984,1984,1984,1984
换挡形式,,,,,,,,,
挡位个数,7,7,7,7,7,7,7,7,7
扬声器数量,,,,,,,,,
扬声器品牌名称,,,,,,,,,
手机无线充电功能,-,-,-,-,-,-,-,-,-
手机互联/映射,,,,,,,,,
手机APP远程功能,,,,,,,,,
感应雨刷功能,,,,,,,,,
座椅材质,,,,,,,,,
座位数(个),,,,,,,,,
并线辅助,○,○,○,○,●,○,○,○,●
巡航系统,,,,,,,,,
导航路况信息显示,●,○,●,●,●,○,●,●,●
宽度(mm),1847,1847,1847,1847,1847,1847,1847,1847,1847
官方0-100km/h加速(s),7.9,8.3,8.3,8.3,6,8.3,8.3,8.3,6
安全带未系提醒,,,,,,,,,
天窗类型,,,,,,,,,
大灯高度可调,●,●,●,●,●,●,●,●,●
大灯清洗装置,●,○,○,●,●,○,○,●,●
大灯延时关闭,●,●,●,●,●,●,●,●,●
多媒体/充电接口,,,,,,,,,
多功能方向盘,●,●,●,●,●,●,●,●,●
外观套件,,,,,,,,,
外后视镜功能,,,,,,,,,
备胎规格,,,,,,,,,
四驱形式,,-,-,-,,-,-,-,
后风挡遮阳帘,○,○,○,○,○,○,○,○,○
后雨刷,-,-,-,-,-,-,-,-,-
后轮距(mm),1549,1549,1549,1549,1549,1549,1549,1549,1549
后轮胎规格,,,,,,,,,
后方碰撞预警,○,○,○,○,●,○,○,○,●
后排独立空调,●,○,●,●,●,●,●,●,●
后排杯架,●,-,●,●,●,-,●,●,●
后排座椅放倒形式,,,,,,,,,
后排侧窗遮阳帘,,,,,,,,,
后悬架类型,,,,,,,,,
后座出风口,●,○,●,●,●,●,●,●,●
后备厢容积(L),424,424,424,424,424,424,424,424,424
后制动器类型,,,,,,,,,
可变转向比,○,○,○,○,○,○,○,○,○
变速箱类型,湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT),湿式双离合变速箱(DCT)
变速箱,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合,7挡湿式双离合
发动机电子防盗,●,●,●,●,●,●,●,●,●
发动机布局,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置,纵置
发动机型号,DTG,DTG,DTG,DTG,DTK,DTG,DTG,DTG,DTK
发动机启停技术,●,●,●,●,●,●,●,●,●
发动机,2.0T 190马力 L4,2.0T 190马力 L4,2.0T 190马力 L4,2.0T 190马力 L4,2.0T 245马力 L4,2.0T 190马力 L4,2.0T 190马力 L4,2.0T 190马力 L4,2.0T 245马力 L4
厂商指导价(元),36.88万,32.18万,34.38万,36.58万,40.08万,-,-,-,-
厂商,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪,一汽奥迪
卫星导航系统,●,○,●,●,●,○,●,●,●
助力类型,,,,,,,,,
副驾驶位后排可调节按钮,-,-,-,-,-,-,-,-,-
副座椅调节方式,,,,,,,,,
前轮距(mm),1566,1566,1566,1566,1566,1566,1566,1566,1566
前轮胎规格,,,,,,,,,
前方碰撞预警,●,○,●,●,●,○,●,●,●
前排座椅功能,,,,,,,,,
前悬架类型,,,,,,,,,
前大灯雨雾模式,●,●,●,●,●,●,●,●,●
前制动器类型,,,,,,,,,
前/后驻车雷达,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后电动车窗,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排头部气囊(气帘),前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
前/后排侧气囊,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○,前●&nbsp;/&nbsp;后○
前/后中央扶手,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●,前●&nbsp;/&nbsp;后●
刹车辅助(EBA/BAS/BA等),●,●,●,●,●,●,●,●,●
制动力分配(EBD/CBC等),●,●,●,●,●,●,●,●,●
内后视镜功能,,,,,,,,,
全液晶仪表盘,●,●,●,●,●,●,●,●,●
供油方式,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷,直喷
主座椅调节方式,,,,,,,,,
主动刹车/主动安全系统,●,○,○,●,●,○,○,●,●
主/副驾驶座电动调节,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
主/副驾驶座安全气囊,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●,主●&nbsp;/&nbsp;副●
中控彩色屏幕,,,,,,,,,
中控屏幕尺寸,,,,,,,,,
中央差速器结构,,-,-,-,,-,-,-,
上市时间,2023.09,2023.10,2023.10,2023.10,2023.10,-,-,-,-
上坡辅助,●,●,●,●,●,●,●,●,●
WLTC综合油耗(L/100km),7.51,6.90,6.90,6.90,7.55,6.90,6.90,6.90,7.55
USB/Type-C接口数量,,,,,,,,,
OTA升级,-,-,-,-,-,-,-,-,-
LED日间行车灯,●,●,●,●,●,●,●,●,●
ISOFIX儿童座椅接口,●,●,●,●,●,●,●,●,●
HUD抬头数字显示,○,○,○,○,○,○,○,○,○
ETC装置,○,○,○,○,○,○,○,○,○
ABS防抱死,●,●,●,●,●,●,●,●,●
4G/5G网络,,,,,,,,,
